,Age,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn,Gender_Female,Gender_Male,Location_Chicago,Location_Houston,Location_Los Angeles,Location_Miami,Location_New York
93168,65,23,43.72,294,0,1,0,0,0,0,0,1
93169,39,23,53.43,470,1,0,1,0,0,0,1,0
93170,26,13,71.48,224,0,0,1,0,0,0,1,0
93171,50,22,58.04,347,0,1,0,0,1,0,0,0
93172,67,13,99.32,392,0,0,1,0,1,0,0,0
93173,22,8,39.09,277,0,1,0,1,0,0,0,0
93174,70,13,32.08,451,0,1,0,1,0,0,0,0
93175,23,6,46.65,69,1,1,0,0,1,0,0,0
93176,49,22,45.4,269,0,1,0,0,0,1,0,0
93177,20,9,78.64,449,0,1,0,0,0,0,0,1
93178,45,1,63.09,265,0,0,1,0,0,0,1,0
93179,24,9,33.56,68,1,1,0,0,0,1,0,0
93180,27,3,52.39,243,0,0,1,0,0,0,0,1
93181,41,4,38.94,263,1,1,0,0,0,1,0,0
93182,40,9,87.12,208,0,0,1,0,0,1,0,0
93183,48,18,76.98,57,0,1,0,0,0,0,0,1
93184,24,7,34.22,207,0,0,1,0,0,1,0,0
93185,46,13,35.11,102,0,1,0,0,1,0,0,0
93186,27,24,48.26,364,0,0,1,1,0,0,0,0
93187,29,2,32.09,227,1,0,1,0,0,1,0,0
93188,53,10,47.75,316,0,1,0,0,0,1,0,0
93189,48,1,65.67,252,0,0,1,0,1,0,0,0
93190,34,14,71.6,77,0,1,0,0,0,0,0,1
93191,28,13,96.48,64,1,1,0,0,1,0,0,0
93192,20,2,55.13,51,1,0,1,0,0,0,1,0
93193,32,14,90.25,264,1,1,0,0,0,1,0,0
93194,26,17,76.44,231,1,1,0,0,0,0,1,0
93195,64,15,93.6,106,0,1,0,0,0,1,0,0
93196,50,5,83.27,424,1,0,1,0,0,0,1,0
93197,38,17,76.13,90,1,1,0,1,0,0,0,0
93198,68,11,61.23,90,1,1,0,0,0,0,1,0
93199,44,19,86.71,146,1,1,0,0,1,0,0,0
93200,61,15,34.01,423,1,0,1,0,0,1,0,0
93201,31,23,79.59,331,0,0,1,0,1,0,0,0
93202,52,12,59.46,357,0,0,1,0,0,0,1,0
93203,57,8,65.82,496,1,1,0,0,0,0,0,1
93204,68,1,93.14,467,0,1,0,0,1,0,0,0
93205,57,15,65.47,394,0,1,0,0,0,1,0,0
93206,53,1,34.94,332,1,0,1,0,1,0,0,0
93207,18,2,53.14,408,1,0,1,0,0,1,0,0
93208,64,14,50.13,80,0,0,1,1,0,0,0,0
93209,52,8,53.79,75,0,0,1,0,1,0,0,0
93210,50,23,82.07,321,1,1,0,0,0,0,1,0
93211,18,11,57.07,86,0,1,0,0,0,0,0,1
93212,32,8,52.24,250,1,1,0,0,0,0,0,1
93213,66,7,97.31,108,1,0,1,1,0,0,0,0
93214,45,11,97.65,325,1,1,0,1,0,0,0,0
93215,50,7,72.64,287,0,1,0,0,0,0,1,0
93216,26,20,78.19,85,1,0,1,0,0,0,0,1
93217,29,13,45.93,196,1,1,0,1,0,0,0,0
93218,69,3,68.8,150,1,0,1,0,1,0,0,0
93219,65,20,56.96,104,1,0,1,0,0,1,0,0
93220,26,12,47.52,82,1,1,0,1,0,0,0,0
93221,68,6,81.66,498,0,1,0,0,0,1,0,0
93222,44,22,38.33,467,1,1,0,1,0,0,0,0
93223,64,5,32.21,361,0,0,1,0,0,0,1,0
93224,48,24,55.78,468,1,1,0,0,1,0,0,0
93225,27,11,91.29,118,1,0,1,1,0,0,0,0
93226,49,22,52.32,106,1,1,0,0,1,0,0,0
93227,32,4,61.54,342,1,0,1,1,0,0,0,0
93228,67,5,79.77,208,0,1,0,1,0,0,0,0
93229,19,18,39.59,172,0,1,0,0,0,1,0,0
93230,42,15,32.89,210,0,1,0,1,0,0,0,0
93231,42,14,58.21,281,1,0,1,0,1,0,0,0
93232,58,5,65.07,87,0,0,1,0,0,0,1,0
93233,52,18,75.24,479,0,0,1,0,0,1,0,0
93234,34,18,63.02,472,1,0,1,0,0,0,1,0
93235,67,14,73.04,242,0,0,1,0,1,0,0,0
93236,37,8,78.6,363,1,1,0,1,0,0,0,0
93237,53,2,60.96,119,1,0,1,0,0,0,1,0
93238,39,3,97.81,139,0,0,1,0,1,0,0,0
93239,36,19,56.44,385,1,0,1,0,0,0,1,0
93240,19,24,48.24,111,1,0,1,0,0,0,1,0
93241,33,19,95.67,70,0,0,1,0,0,1,0,0
93242,46,11,35.43,292,1,1,0,0,0,1,0,0
93243,60,24,52.1,306,1,1,0,1,0,0,0,0
93244,19,22,88.36,60,0,0,1,0,1,0,0,0
93245,58,11,89.0,80,0,0,1,0,0,0,0,1
93246,28,1,66.17,388,1,0,1,1,0,0,0,0
93247,65,20,89.87,474,1,1,0,0,0,0,1,0
93248,53,15,74.42,50,1,0,1,1,0,0,0,0
93249,66,21,45.76,295,0,0,1,1,0,0,0,0
93250,58,8,57.94,417,1,1,0,0,0,1,0,0
93251,47,4,99.86,315,1,0,1,0,0,0,0,1
93252,68,9,45.63,96,0,1,0,0,0,0,1,0
93253,18,8,51.61,290,0,0,1,1,0,0,0,0
93254,36,15,41.03,85,0,0,1,0,1,0,0,0
93255,37,2,43.68,83,0,1,0,0,0,0,1,0
93256,51,15,35.42,445,1,0,1,0,0,1,0,0
93257,70,7,45.77,113,1,1,0,0,0,0,1,0
93258,70,15,85.76,285,1,1,0,0,0,0,0,1
93259,51,23,47.71,160,1,0,1,0,0,0,0,1
93260,31,4,87.83,450,1,1,0,1,0,0,0,0
93261,37,10,57.84,497,0,0,1,1,0,0,0,0
93262,45,9,54.17,497,1,0,1,0,0,0,1,0
93263,55,16,59.15,305,0,0,1,0,0,0,0,1
93264,55,22,33.77,84,0,1,0,0,0,0,1,0
93265,48,22,44.29,383,1,1,0,0,0,1,0,0
93266,63,14,77.4,376,1,0,1,0,0,1,0,0
93267,57,15,51.01,156,0,1,0,1,0,0,0,0
93268,66,13,79.69,374,1,0,1,0,0,1,0,0
93269,53,17,84.64,326,1,0,1,0,1,0,0,0
93270,50,7,96.15,454,1,0,1,0,0,0,1,0
93271,30,9,73.62,465,0,0,1,0,1,0,0,0
93272,35,5,71.29,281,1,0,1,0,0,0,0,1
93273,21,21,67.96,496,0,1,0,1,0,0,0,0
93274,49,17,78.77,136,0,0,1,0,0,1,0,0
93275,24,19,95.03,484,0,1,0,0,0,1,0,0
93276,38,2,89.7,120,1,0,1,0,0,0,1,0
93277,55,4,36.06,114,0,1,0,0,0,0,1,0
93278,33,4,40.4,213,1,0,1,0,1,0,0,0
93279,33,13,92.2,118,0,0,1,0,0,1,0,0
93280,27,14,93.3,388,0,1,0,0,0,0,0,1
93281,69,19,72.23,176,0,1,0,0,0,0,0,1
93282,31,2,87.02,95,0,1,0,0,1,0,0,0
93283,39,7,66.69,288,0,0,1,0,0,0,1,0
93284,64,4,62.78,255,0,0,1,0,0,0,1,0
93285,35,22,60.25,406,0,0,1,0,0,0,0,1
93286,19,24,79.62,463,1,0,1,0,0,1,0,0
93287,67,18,40.0,336,1,1,0,0,1,0,0,0
93288,43,23,77.96,309,1,0,1,0,1,0,0,0
93289,24,24,86.37,203,1,0,1,0,0,0,1,0
93290,37,16,95.75,89,0,0,1,0,0,1,0,0
93291,37,1,76.53,462,0,0,1,0,0,0,1,0
93292,32,13,53.98,373,1,0,1,0,1,0,0,0
93293,60,13,81.29,204,1,1,0,0,0,0,1,0
93294,65,6,66.04,218,1,0,1,0,0,0,0,1
93295,24,19,98.33,494,1,1,0,0,1,0,0,0
93296,68,3,61.94,433,0,1,0,0,1,0,0,0
93297,25,24,45.47,374,1,1,0,0,0,0,0,1
93298,65,9,68.23,411,0,1,0,1,0,0,0,0
93299,20,17,88.07,302,0,0,1,0,1,0,0,0
93300,20,18,86.31,108,1,0,1,0,1,0,0,0
93301,61,6,50.42,98,0,1,0,0,0,0,0,1
93302,69,15,72.38,486,0,0,1,0,0,0,0,1
93303,29,13,92.42,403,1,0,1,0,0,1,0,0
93304,39,24,86.42,465,0,1,0,1,0,0,0,0
93305,54,2,87.0,215,0,0,1,0,1,0,0,0
93306,63,7,99.27,455,1,0,1,0,0,0,0,1
93307,35,4,66.13,240,1,0,1,0,1,0,0,0
93308,42,16,37.45,206,0,0,1,0,0,0,0,1
93309,61,24,65.22,214,0,0,1,0,1,0,0,0
93310,58,12,45.23,447,0,1,0,0,0,0,0,1
93311,42,23,88.01,97,0,0,1,0,0,0,1,0
93312,45,7,95.88,469,1,1,0,0,0,1,0,0
93313,27,5,88.49,86,1,1,0,1,0,0,0,0
93314,25,6,57.34,438,1,1,0,0,0,0,1,0
93315,48,15,32.18,124,0,0,1,1,0,0,0,0
93316,25,13,65.52,55,1,1,0,0,1,0,0,0
93317,34,21,65.24,239,0,1,0,0,0,1,0,0
93318,52,1,85.09,100,1,0,1,1,0,0,0,0
93319,30,12,58.76,487,0,1,0,0,1,0,0,0
93320,47,1,37.83,62,0,0,1,0,1,0,0,0
93321,53,17,94.59,243,0,1,0,0,1,0,0,0
93322,30,22,67.96,209,0,0,1,0,1,0,0,0
93323,49,10,59.0,156,0,0,1,0,0,0,1,0
93324,70,11,66.13,458,0,0,1,1,0,0,0,0
93325,35,19,54.42,380,0,0,1,0,1,0,0,0
93326,60,21,99.53,207,0,0,1,0,0,0,1,0
93327,66,21,40.75,168,1,1,0,0,0,1,0,0
93328,35,2,34.59,121,1,0,1,0,0,1,0,0
93329,27,22,30.11,199,1,1,0,1,0,0,0,0
93330,31,20,31.32,222,1,0,1,0,0,1,0,0
93331,68,9,47.85,395,0,0,1,0,1,0,0,0
93332,45,7,48.02,230,1,1,0,0,0,1,0,0
93333,47,16,38.39,270,0,1,0,0,1,0,0,0
93334,40,2,95.96,422,0,0,1,0,0,0,0,1
93335,28,6,45.31,254,1,1,0,0,1,0,0,0
93336,28,17,91.2,77,1,0,1,1,0,0,0,0
93337,22,6,71.9,454,0,0,1,0,0,0,1,0
93338,52,5,52.08,363,1,0,1,0,0,0,0,1
93339,28,22,81.71,471,0,1,0,0,0,0,1,0
93340,44,9,43.75,169,1,1,0,0,0,1,0,0
93341,53,5,88.66,451,1,1,0,0,0,0,1,0
93342,47,8,37.27,133,0,0,1,0,1,0,0,0
93343,36,24,41.74,272,1,0,1,1,0,0,0,0
93344,36,16,31.55,295,0,0,1,0,0,0,0,1
93345,67,8,68.49,483,0,0,1,0,1,0,0,0
93346,30,13,98.37,94,1,1,0,0,0,0,0,1
93347,30,23,63.75,102,0,1,0,1,0,0,0,0
93348,65,4,98.33,268,1,1,0,1,0,0,0,0
93349,58,16,65.67,172,0,1,0,0,0,0,0,1
93350,23,8,75.26,446,0,1,0,0,1,0,0,0
93351,54,20,57.14,208,0,1,0,0,0,0,0,1
93352,56,16,91.67,320,1,0,1,0,0,0,0,1
93353,53,7,88.84,457,1,0,1,0,0,1,0,0
93354,31,1,44.16,206,0,0,1,0,0,0,0,1
93355,53,17,57.48,168,1,1,0,0,0,0,1,0
93356,62,17,34.39,99,0,0,1,0,0,0,1,0
93357,52,3,93.24,473,1,0,1,0,0,0,0,1
93358,52,24,66.29,111,1,0,1,0,0,0,0,1
93359,19,13,82.89,413,1,1,0,0,1,0,0,0
93360,49,13,73.77,402,0,0,1,0,0,1,0,0
93361,48,14,79.64,309,0,0,1,0,0,0,0,1
93362,66,5,30.06,82,1,1,0,0,1,0,0,0
93363,68,7,79.8,73,0,1,0,0,0,1,0,0
93364,55,3,98.94,81,1,0,1,0,1,0,0,0
93365,50,11,61.65,285,0,1,0,0,0,0,1,0
93366,26,23,70.82,361,1,1,0,0,0,1,0,0
93367,29,23,41.32,416,0,1,0,0,0,0,1,0
93368,63,22,89.08,188,1,0,1,0,0,0,1,0
93369,52,17,30.74,240,0,1,0,0,0,0,1,0
93370,57,14,97.94,114,1,0,1,1,0,0,0,0
93371,18,12,99.52,130,1,0,1,1,0,0,0,0
93372,28,6,48.69,302,1,0,1,0,1,0,0,0
93373,64,3,47.53,178,0,1,0,0,0,0,1,0
93374,37,6,68.92,340,1,0,1,0,0,1,0,0
93375,36,3,98.5,490,1,0,1,0,0,0,0,1
93376,38,18,56.72,305,0,1,0,0,1,0,0,0
93377,55,16,31.85,491,0,1,0,0,0,0,0,1
93378,46,17,76.72,361,1,1,0,1,0,0,0,0
93379,58,20,88.64,204,0,0,1,1,0,0,0,0
93380,69,7,94.43,63,1,0,1,0,0,0,1,0
93381,62,8,37.98,421,1,0,1,0,0,0,0,1
93382,27,15,35.99,458,0,0,1,0,1,0,0,0
93383,31,17,48.29,272,0,0,1,0,1,0,0,0
93384,51,15,46.53,227,1,1,0,0,0,0,1,0
93385,31,22,63.09,230,0,0,1,0,0,1,0,0
93386,62,17,35.58,278,1,0,1,0,0,0,0,1
93387,23,10,46.27,116,1,0,1,0,0,0,1,0
93388,64,17,58.79,272,1,1,0,1,0,0,0,0
93389,32,4,97.77,316,1,1,0,0,0,1,0,0
93390,44,10,72.71,80,1,1,0,0,1,0,0,0
93391,19,12,82.69,197,0,1,0,0,0,1,0,0
93392,35,23,90.97,265,1,0,1,0,1,0,0,0
93393,19,2,38.7,297,1,0,1,0,1,0,0,0
93394,69,24,52.43,486,0,0,1,0,1,0,0,0
93395,38,11,63.19,486,0,1,0,0,1,0,0,0
93396,30,18,36.52,285,0,1,0,0,0,1,0,0
93397,70,3,43.19,137,1,0,1,0,0,1,0,0
93398,53,15,76.37,151,0,0,1,1,0,0,0,0
93399,30,7,53.1,65,0,1,0,1,0,0,0,0
93400,37,22,78.39,399,0,0,1,0,0,1,0,0
93401,47,18,88.21,384,0,0,1,1,0,0,0,0
93402,64,18,60.22,200,1,0,1,0,1,0,0,0
93403,45,1,47.22,246,0,1,0,1,0,0,0,0
93404,43,8,41.63,487,0,1,0,1,0,0,0,0
93405,23,21,75.87,103,0,0,1,1,0,0,0,0
93406,33,7,79.92,135,1,1,0,0,1,0,0,0
93407,44,19,88.82,299,0,1,0,0,1,0,0,0
93408,45,23,41.53,226,1,0,1,0,0,0,1,0
93409,55,11,86.19,255,1,0,1,1,0,0,0,0
93410,38,21,44.72,341,0,0,1,0,0,1,0,0
93411,58,19,75.33,111,1,1,0,0,1,0,0,0
93412,63,12,91.7,153,1,1,0,0,0,1,0,0
93413,57,1,68.04,302,1,0,1,0,1,0,0,0
93414,31,16,38.39,413,0,1,0,0,0,1,0,0
93415,45,20,89.95,359,0,0,1,0,0,1,0,0
93416,55,7,97.45,432,0,1,0,1,0,0,0,0
93417,62,2,31.36,442,1,1,0,0,0,0,0,1
93418,42,6,45.18,253,0,0,1,0,0,1,0,0
93419,56,22,55.89,305,0,0,1,0,0,0,0,1
93420,26,14,44.98,448,1,0,1,0,0,0,0,1
93421,18,4,32.76,431,0,0,1,0,0,0,0,1
93422,18,24,40.93,264,1,0,1,0,0,0,0,1
93423,25,14,61.54,65,1,0,1,1,0,0,0,0
93424,32,3,78.18,158,0,0,1,0,0,0,1,0
93425,22,12,93.2,452,1,0,1,0,0,0,1,0
93426,37,14,59.69,401,1,1,0,0,0,0,0,1
93427,33,14,68.83,304,0,0,1,0,0,0,1,0
93428,19,20,39.17,262,1,1,0,1,0,0,0,0
93429,26,24,89.2,393,1,0,1,0,0,0,1,0
93430,46,20,68.21,450,0,0,1,0,1,0,0,0
93431,44,21,41.5,84,1,1,0,0,0,0,1,0
93432,55,24,88.49,108,1,0,1,0,0,0,1,0
93433,39,19,56.78,353,0,1,0,0,1,0,0,0
93434,34,14,46.97,356,1,0,1,0,0,0,0,1
93435,58,11,38.91,236,1,0,1,0,0,1,0,0
93436,33,21,69.35,451,0,0,1,0,0,1,0,0
93437,57,4,71.64,448,1,0,1,0,0,0,0,1
93438,38,2,55.72,218,0,0,1,0,0,0,0,1
93439,42,6,55.73,386,0,0,1,0,0,0,1,0
93440,65,17,43.56,201,0,1,0,0,0,0,1,0
93441,67,8,77.15,120,0,0,1,0,0,1,0,0
93442,61,20,54.07,131,0,0,1,1,0,0,0,0
93443,63,17,71.59,398,0,0,1,0,0,0,1,0
93444,52,6,76.1,57,1,1,0,0,1,0,0,0
93445,62,7,54.42,313,1,0,1,0,1,0,0,0
93446,20,3,96.69,335,1,0,1,0,1,0,0,0
93447,26,23,39.2,232,1,0,1,1,0,0,0,0
93448,55,12,96.65,167,0,0,1,0,1,0,0,0
93449,55,11,93.19,132,1,1,0,1,0,0,0,0
93450,46,20,69.47,215,0,1,0,1,0,0,0,0
93451,47,14,57.23,336,0,1,0,0,0,0,1,0
93452,47,15,74.34,378,0,1,0,0,0,0,0,1
93453,28,3,57.44,448,1,1,0,0,0,0,0,1
93454,21,7,32.5,487,0,0,1,0,0,0,0,1
93455,67,23,87.34,222,1,0,1,0,0,0,1,0
93456,26,1,46.02,239,0,1,0,0,0,0,1,0
93457,30,18,63.65,440,0,1,0,0,1,0,0,0
93458,30,17,45.41,222,0,0,1,0,0,0,0,1
93459,43,13,79.94,284,1,0,1,0,1,0,0,0
93460,57,13,89.36,155,1,1,0,0,0,1,0,0
93461,49,19,70.6,419,1,0,1,1,0,0,0,0
93462,57,17,99.94,115,1,1,0,0,0,0,1,0
93463,62,6,72.16,415,0,0,1,0,0,0,1,0
93464,25,16,61.8,187,0,1,0,0,0,0,1,0
93465,32,12,38.48,356,0,0,1,0,0,0,1,0
93466,59,4,59.13,314,0,1,0,0,0,1,0,0
93467,42,3,99.7,455,0,0,1,0,0,0,1,0
93468,31,12,52.43,59,1,0,1,1,0,0,0,0
93469,35,5,39.9,218,0,0,1,0,1,0,0,0
93470,25,20,99.2,483,0,1,0,0,0,0,1,0
93471,37,20,65.13,253,1,1,0,0,0,0,0,1
93472,33,15,48.13,108,1,1,0,0,0,0,1,0
93473,42,4,88.49,133,1,1,0,1,0,0,0,0
93474,18,23,83.66,350,1,0,1,1,0,0,0,0
93475,36,1,84.52,290,1,0,1,0,0,0,1,0
93476,54,14,69.43,166,0,0,1,0,1,0,0,0
93477,65,5,47.19,154,1,0,1,0,1,0,0,0
93478,21,1,64.3,271,1,1,0,0,0,1,0,0
93479,21,3,33.98,232,1,0,1,0,0,1,0,0
93480,43,10,79.33,107,0,1,0,1,0,0,0,0
93481,33,16,71.18,104,1,0,1,1,0,0,0,0
93482,22,14,66.44,470,0,0,1,0,0,0,1,0
93483,67,22,72.52,168,1,1,0,0,0,0,0,1
93484,46,10,60.24,207,0,0,1,0,1,0,0,0
93485,18,21,99.02,300,1,0,1,0,0,0,0,1
93486,55,4,30.03,112,0,1,0,0,0,1,0,0
93487,66,22,58.79,405,0,1,0,1,0,0,0,0
93488,26,16,50.34,53,1,0,1,0,1,0,0,0
93489,69,12,53.33,252,1,0,1,0,0,1,0,0
93490,65,3,65.57,297,1,1,0,0,0,0,0,1
93491,32,7,78.27,413,1,0,1,1,0,0,0,0
93492,39,11,91.2,445,0,1,0,0,0,0,0,1
93493,57,14,98.86,315,0,1,0,0,0,1,0,0
93494,35,9,91.03,338,1,0,1,1,0,0,0,0
93495,44,17,64.24,458,0,0,1,1,0,0,0,0
93496,67,21,55.11,174,0,0,1,0,0,0,0,1
93497,59,8,44.6,461,1,0,1,1,0,0,0,0
93498,34,4,32.91,287,0,1,0,0,0,0,0,1
93499,24,22,85.74,475,1,1,0,1,0,0,0,0
93500,41,5,59.75,332,1,1,0,0,1,0,0,0
93501,67,11,88.75,227,0,0,1,0,0,1,0,0
93502,48,17,51.59,396,0,1,0,0,0,0,0,1
93503,43,6,98.93,427,0,0,1,0,0,0,0,1
93504,54,21,74.95,332,1,0,1,0,0,1,0,0
93505,36,20,44.78,263,1,0,1,1,0,0,0,0
93506,26,14,34.07,134,0,0,1,0,0,1,0,0
93507,40,10,93.88,256,1,0,1,0,0,1,0,0
93508,67,6,52.43,288,1,1,0,1,0,0,0,0
93509,43,14,55.32,380,0,1,0,1,0,0,0,0
93510,60,5,90.7,70,0,1,0,0,1,0,0,0
93511,48,4,93.04,318,1,0,1,0,0,1,0,0
93512,48,16,73.07,418,0,1,0,0,0,0,1,0
93513,66,18,33.71,431,0,1,0,1,0,0,0,0
93514,51,14,31.99,500,1,1,0,0,0,1,0,0
93515,42,16,55.4,365,1,1,0,1,0,0,0,0
93516,38,21,76.23,65,0,0,1,0,0,0,0,1
93517,41,21,35.37,73,1,0,1,0,0,0,1,0
93518,57,3,30.69,394,0,1,0,0,0,0,0,1
93519,19,21,85.55,499,0,1,0,0,1,0,0,0
93520,46,24,83.47,92,1,1,0,1,0,0,0,0
93521,37,6,43.04,354,0,0,1,0,0,0,1,0
93522,61,23,60.15,117,0,0,1,0,0,1,0,0
93523,64,3,72.89,110,1,0,1,0,0,0,0,1
93524,23,20,35.68,330,1,0,1,0,0,0,0,1
93525,26,7,67.12,395,0,1,0,0,0,0,0,1
93526,27,17,32.57,272,0,1,0,0,0,0,0,1
93527,59,6,58.25,392,0,0,1,1,0,0,0,0
93528,20,14,77.63,187,0,1,0,0,0,0,0,1
93529,29,1,69.67,203,1,1,0,0,1,0,0,0
93530,18,14,41.31,303,0,0,1,0,0,0,0,1
93531,55,4,48.14,485,1,0,1,0,1,0,0,0
93532,57,2,78.28,482,1,1,0,0,0,1,0,0
93533,27,11,51.53,346,0,0,1,0,0,0,1,0
93534,29,21,65.56,483,0,0,1,0,0,1,0,0
93535,34,5,54.83,288,1,0,1,0,0,0,0,1
93536,44,2,53.26,424,0,1,0,0,1,0,0,0
93537,30,1,43.36,194,0,0,1,0,0,1,0,0
93538,63,19,55.04,348,1,0,1,0,0,1,0,0
93539,36,23,34.93,273,0,0,1,0,1,0,0,0
93540,61,6,77.23,227,0,0,1,0,0,1,0,0
93541,70,20,64.79,443,1,1,0,0,1,0,0,0
93542,37,3,93.75,494,1,0,1,0,0,0,0,1
93543,31,10,78.22,178,1,1,0,0,0,1,0,0
93544,44,10,72.03,161,0,0,1,0,0,0,0,1
93545,35,18,92.87,180,1,1,0,0,0,1,0,0
93546,49,22,94.4,132,0,0,1,0,1,0,0,0
93547,66,8,85.81,164,1,1,0,1,0,0,0,0
93548,42,6,61.77,492,1,1,0,0,0,1,0,0
93549,18,9,59.6,94,1,1,0,0,0,0,0,1
93550,50,6,54.96,434,0,0,1,0,0,1,0,0
93551,43,12,60.17,481,1,0,1,0,1,0,0,0
93552,34,14,55.53,162,1,1,0,0,1,0,0,0
93553,23,23,45.67,52,1,1,0,0,0,0,1,0
93554,58,15,57.21,252,0,1,0,0,0,0,0,1
93555,59,18,79.32,120,0,0,1,0,0,0,0,1
93556,51,24,89.15,364,0,0,1,0,0,1,0,0
93557,32,11,53.59,334,1,1,0,0,0,0,0,1
93558,28,15,82.61,490,0,0,1,0,1,0,0,0
93559,66,16,47.87,186,0,1,0,0,0,1,0,0
93560,66,21,58.31,116,0,0,1,0,1,0,0,0
93561,61,17,59.04,179,1,1,0,0,0,0,1,0
93562,68,11,47.5,452,1,1,0,1,0,0,0,0
93563,47,14,99.9,81,0,0,1,1,0,0,0,0
93564,32,5,82.42,156,1,0,1,0,0,0,0,1
93565,68,21,58.42,386,1,1,0,0,1,0,0,0
93566,37,8,58.59,338,0,0,1,0,0,1,0,0
93567,55,4,48.85,144,0,0,1,0,1,0,0,0
93568,39,15,65.29,372,0,1,0,0,0,0,0,1
93569,31,6,57.05,64,0,0,1,1,0,0,0,0
93570,52,5,37.94,469,1,1,0,1,0,0,0,0
93571,21,19,54.68,181,0,0,1,1,0,0,0,0
93572,48,10,48.3,406,0,0,1,1,0,0,0,0
93573,46,19,47.27,187,1,1,0,0,0,0,0,1
93574,32,18,77.92,223,0,1,0,0,1,0,0,0
93575,18,8,38.48,304,1,0,1,0,0,0,0,1
93576,38,10,98.26,63,0,1,0,0,0,0,1,0
93577,37,16,49.02,119,1,0,1,0,1,0,0,0
93578,61,15,51.87,435,1,1,0,0,1,0,0,0
93579,48,17,51.18,287,0,1,0,1,0,0,0,0
93580,24,22,76.42,101,0,0,1,0,0,0,0,1
93581,38,23,90.32,499,1,0,1,0,0,0,1,0
93582,30,14,57.64,400,0,0,1,0,1,0,0,0
93583,31,7,39.31,112,0,1,0,0,0,1,0,0
93584,28,7,77.01,52,1,1,0,1,0,0,0,0
93585,55,1,48.66,151,1,1,0,1,0,0,0,0
93586,51,8,59.89,355,1,1,0,0,1,0,0,0
93587,56,9,80.73,495,1,0,1,0,0,0,0,1
93588,21,22,59.03,280,1,0,1,0,0,0,1,0
93589,32,13,91.16,201,0,0,1,0,0,0,1,0
93590,31,11,78.37,500,0,1,0,0,1,0,0,0
93591,61,11,59.11,158,1,1,0,0,0,0,0,1
93592,30,2,31.82,124,0,1,0,1,0,0,0,0
93593,22,10,54.3,215,0,1,0,0,0,1,0,0
93594,26,9,43.73,480,1,0,1,0,0,0,0,1
93595,55,15,45.28,448,0,0,1,0,0,0,1,0
93596,59,20,81.54,269,0,0,1,0,1,0,0,0
93597,61,5,50.58,184,0,0,1,0,0,1,0,0
93598,53,5,37.27,146,0,1,0,0,0,0,0,1
93599,20,11,68.22,53,1,0,1,0,1,0,0,0
93600,38,18,40.99,345,1,1,0,1,0,0,0,0
93601,56,4,71.12,331,0,1,0,0,1,0,0,0
93602,33,24,98.47,202,0,0,1,0,0,0,0,1
93603,44,16,31.71,258,1,0,1,1,0,0,0,0
93604,59,7,81.46,376,1,0,1,0,0,0,1,0
93605,66,19,57.01,264,1,1,0,0,1,0,0,0
93606,21,1,73.29,227,0,1,0,0,1,0,0,0
93607,33,13,72.58,456,1,1,0,0,0,0,0,1
93608,62,1,70.29,492,1,0,1,0,0,1,0,0
93609,47,21,65.8,482,1,1,0,0,0,1,0,0
93610,22,2,41.2,55,1,0,1,0,0,0,0,1
93611,56,22,65.76,315,1,1,0,0,0,1,0,0
93612,49,5,59.99,240,0,1,0,0,0,0,0,1
93613,66,20,79.27,196,0,0,1,0,1,0,0,0
93614,36,1,88.71,401,0,1,0,0,1,0,0,0
93615,61,8,88.87,235,0,0,1,0,1,0,0,0
93616,35,20,62.43,163,0,0,1,0,0,0,1,0
93617,49,8,97.12,486,1,1,0,1,0,0,0,0
93618,35,15,35.82,137,0,1,0,1,0,0,0,0
93619,54,18,83.4,446,1,0,1,0,0,1,0,0
93620,65,24,64.81,341,0,0,1,0,0,0,0,1
93621,52,12,57.66,66,1,1,0,0,0,1,0,0
93622,19,3,56.77,333,1,0,1,0,1,0,0,0
93623,36,17,79.18,495,0,0,1,0,1,0,0,0
93624,58,5,61.74,89,0,0,1,0,0,1,0,0
93625,65,9,43.06,295,0,0,1,0,0,0,0,1
93626,20,1,92.92,315,0,0,1,0,0,0,0,1
93627,66,6,89.11,289,1,1,0,0,1,0,0,0
93628,69,23,34.88,111,0,1,0,0,0,0,1,0
93629,70,17,40.09,478,0,0,1,0,0,1,0,0
93630,22,14,74.47,430,0,1,0,0,0,0,0,1
93631,67,5,68.75,389,0,1,0,0,0,1,0,0
93632,61,21,33.07,343,0,1,0,0,0,0,0,1
93633,57,15,85.47,372,0,0,1,0,0,1,0,0
93634,25,17,41.78,478,0,0,1,0,0,0,0,1
93635,28,2,98.23,413,0,1,0,0,0,1,0,0
93636,36,22,73.94,441,1,0,1,0,0,1,0,0
93637,46,20,34.94,64,1,0,1,0,0,0,0,1
93638,41,11,43.56,430,0,1,0,1,0,0,0,0
93639,26,16,48.49,353,1,0,1,0,0,0,0,1
93640,52,18,45.08,125,0,0,1,1,0,0,0,0
93641,68,19,47.88,55,0,0,1,0,0,0,1,0
93642,65,17,63.76,363,1,1,0,0,1,0,0,0
93643,40,1,84.17,137,1,0,1,0,0,1,0,0
93644,30,21,73.87,104,0,0,1,0,0,0,0,1
93645,37,24,42.89,273,0,0,1,1,0,0,0,0
93646,46,22,35.31,258,1,1,0,0,1,0,0,0
